INT.date,SRP,TP,TSS,NO23,TKN,CHL,SIL
6/5/1979,2083.008898,70728.47331,67620849.23,448503.7177,133612.823,1390549.183,568605.1317
6/6/1979,3809.466724,38891.54548,28254192.74,546541.8585,83380.67472,1920282.206,785216.6104
6/7/1979,4334.91041,36559.21892,26880867.92,667487.7356,91785.09286,2185148.717,893522.3498
6/8/1979,12713.86062,190465.7405,150102260.1,2070543.015,371729.0676,5085544.247,2445904.614
6/9/1979,5432.712397,137887.4146,101751253.9,1319804.178,338466.6057,3621808.265,1741917.308
6/10/1979,9782.814206,177645.5401,137445300.2,2025884.77,485253.4993,5442095.32,2617388.701
6/11/1979,22785.75821,225041.3648,139547834.6,3105519.63,617861.0092,7168553.145,3447732.703
6/12/1979,13556.08966,64474.08495,31815481.15,1595733.602,241364.5231,3471681.497,1669713.482
6/13/1979,6122.357235,22526.38741,10371078.8,636919.513,138579.0701,1632628.596,785216.6104
6/14/1979,3861.296203,13061.02877,5791944.305,367730.1552,50792.88965,1088419.064,523477.7403
6/15/1979,2664.750122,7919.186983,2965003.657,229693.9542,63803.87616,788165.5291,379070.0878
6/16/1979,2034.753866,5897.837292,2250024.927,158356.9313,37156.37494,619272.9157,297840.7833
6/17/1979,1486.969887,3926.529858,1352213.241,112684.4368,35780.21291,487911.9942,234662.4353
6/18/1979,1229.162908,2767.962275,942045.4657,44568.88408,19610.309,394082.7645,189535.0439
6/19/1979,772.0805183,1978.456328,622489.9179,77851.45226,16567.56112,337785.2267,162458.6091
6/20/1979,872.1650299,1696.670769,500899.1511,61432.82642,13868.85375,300253.5349,144407.6525
6/21/1979,26792.71312,1572238.317,1696502621,2233225.027,7286420.53,12573116.77,6047070.448
6/22/1979,69496.18276,1692679.303,1278316914,5102120.744,4582619.576,28899402.73,13899236.55
6/23/1979,50935.86752,583725.0418,304214468.8,5149616.207,2001779.594,21393064.36,10289045.24
6/24/1979,24734.05514,229094.1173,103004499.6,2749129.408,1027206.662,11353336.79,5460414.36
6/25/1979,15421.5041,101360.1423,43338380.76,1277216.878,500869.364,5535924.549,2662516.093
6/26/1979,7388.381626,49488.21655,20478363.41,674712.5862,264866.5111,2927471.965,1407974.612
6/27/1979,5114.139822,28084.42885,12169919.17,396129.1354,164692.6383,1820287.055,875471.3932
6/28/1979,2933.727247,16404.92379,6885278.233,256850.8141,113756.7708,1257311.677,604707.0448
6/29/1979,175.1478953,10596.44767,4102839.449,186532.5085,83195.25029,919526.4506,442248.4358
6/30/1979,1998.115786,20027.62567,13229385.21,166819.4342,88288.83704,975823.9884,469324.8706
7/1/1979,2643.303441,10345.34278,3864691.928,167257.3039,86590.97479,957058.1424,460299.3923
7/2/1979,2398.453832,12864.43419,4813260.759,201143.06,103569.5973,1144716.602,550554.1751
7/3/1979,2343.049906,9125.562792,3481689.948,202242.2024,78101.66354,986547.3289,415172.0009
7/4/1979,3727.254446,70095.49835,58376316.93,423866.8429,164692.6383,1502459.157,875471.3932
7/5/1979,8317.737806,98413.23433,65810101.47,1074107.872,303917.3429,2479325.692,1615560.612
7/6/1979,6593.067203,42444.76905,21219346.24,873809.2754,230909.2661,2187561.468,1227465.046
7/7/1979,3053.471216,15955.88391,7190625.355,417008.373,113756.7708,1197439.693,604707.0448
7/8/1979,1351.140907,7306.169349,3146406.834,225315.2568,71310.21453,813186.657,379070.0878
7/9/1979,4745.376056,275605.0431,330917999.5,580642.0814,303917.3429,1802176.525,1615560.612
7/10/1979,7417.200604,77897.69667,57098772.39,576627.5308,259772.9244,2078183.395,1380898.177
7/11/1979,9797.782202,33728.25702,21723209.21,360726.4734,168088.3628,1576934.246,893522.3498
7/12/1979,5919.283973,15927.73514,8934687.331,231767.1334,108663.1841,1168129.229,577630.61
7/13/1979,3540.042793,23341.36129,17979087.84,208327.6982,50935.86752,1000889.797,514452.262
7/14/1979,1948.520336,28483.42648,26312687.25,165405.2937,43786.97384,766272.0422,442248.4358
7/15/1979,1814.478579,7507.231984,4512649.779,102635.7731,27701.96304,581741.2238,279789.8267
7/16/1979,1377.055647,5035.501991,2856876.64,75429.76452,20553.06935,437780.3772,207586.0005
7/17/1979,1077.695723,3940.827645,2235816.501,59031.98963,16085.0108,342610.73,162458.6091
7/18/1979,838.2077849,3065.088169,1738968.39,45913.76971,12510.56395,266475.0122,126356.6959
7/19/1979,718.4638156,2627.21843,1490544.334,39354.65975,10723.34053,228407.1533,108305.7394
7/20/1979,598.7198463,2189.348692,1242120.278,32795.54979,8936.11711,190339.2944,90254.78281
7/21/1979,544.8350602,1992.30731,1130329.453,29843.95031,8131.86657,173208.7579,82131.85235
7/22/1979,490.950274,1795.265927,1018538.628,26892.35083,7327.61603,156078.2214,74008.9219
7/23/1979,490.950274,1795.265927,1018538.628,26892.35083,7327.61603,156078.2214,74008.9219
7/24/1979,391.9380964,1137.388986,524121.1407,21979.27364,7685.060714,163691.7932,77619.11321
7/25/1979,820.3355507,2380.581598,1096997.736,46003.13088,16085.0108,342610.73,162458.6091
7/26/1979,1002.63234,2909.599731,1340775.011,56226.04885,19659.45764,418746.4478,198560.5222
7/27/1979,820.3355507,2380.581598,1096997.736,46003.13088,16085.0108,342610.73,162458.6091
7/28/1979,957.0581424,2777.345198,1279830.692,53670.31936,18765.84593,399712.5183,189535.0439
7/29/1979,820.3355507,2380.581598,1096997.736,46003.13088,16085.0108,342610.73,162458.6091
7/30/1979,683.6129589,1983.817998,914164.7803,38335.9424,13404.17566,285508.9417,135382.1742
7/31/1979,573.6987184,2187.561468,1120589.086,24985.38344,12546.30842,228407.1533,108305.7394
8/1/1979,1943.605471,11936.41843,7822676.918,51136.93016,44971.00935,571017.8833,270764.3484
8/2/1979,2915.855013,15984.92629,7741536.974,87010.9723,73883.81626,989764.3311,469324.8706
8/3/1979,3257.214686,14489.91389,6007751.533,128680.0864,56431.57955,1142035.767,541528.6968
8/4/1979,1532.544084,7021.554019,2880557.35,71935.74273,45038.03023,666187.5305,315891.7398
8/5/1979,1653.181665,4244.655627,1358289.801,46914.61483,28148.7689,475848.2361,225636.957
8/6/1979,1061.610713,3176.789632,949015.637,30722.37062,19382.43801,342610.73,162458.6091
8/7/1979,1192.971634,2158.072282,648762.1022,22787.09863,13002.05039,285508.9417,135382.1742
8/8/1979,1091.993511,3171.427962,1600816.019,16844.58075,13708.00365,247441.0828,117331.2176
8/9/1979,1268.92863,2913.174178,1147397.437,30204.07583,17514.78953,380678.5889,180509.5656
8/10/1979,1648.713607,4664.653131,2099093.909,28550.89417,25896.86738,513916.095,243687.9136
8/11/1979,7623.624909,36616.85687,20975524.29,88434.04895,140743.8445,1998562.592,947675.2195
8/12/1979,9305.178746,35913.80786,15411048.84,123894.7957,166761.3494,2226969.745,1055980.959
8/13/1979,5318.776904,16482.66801,5900518.127,91416.47803,59836.24017,1180103.625,559579.6534
8/14/1979,2658.49484,6974.639404,2230008.025,67869.80945,27210.4766,616145.2747,315891.7398
8/15/1979,1444.970137,3246.491346,641791.9308,38282.3257,16138.6275,369687.1648,189535.0439
8/16/1979,720.251039,1742.542836,311334.3201,26021.97302,10222.91797,228853.9592,117331.2176
8/17/1979,1381.16626,2277.637529,341431.1625,32298.70168,7935.271993,168999.8468,86644.5915
8/18/1979,14515.60523,61325.22068,40502392.29,165195.2949,188060.5846,2024477.331,1037930.002
8/19/1979,9544.443282,44603.73494,14678912.77,193723.8488,121589.2775,2482185.25,1272592.438
8/20/1979,10551.76708,32974.27213,10271485.77,207188.3432,99472.38761,2165310.537,1110133.829
8/21/1979,19226.94957,54913.33325,20494180.34,337928.2046,171877.2765,2869476.565,1471152.96
8/22/1979,12937.71035,33006.44216,12693218.19,220042.9477,84553.54009,2006873.18,1028904.524
8/23/1979,6240.984189,19237.67291,8627999.792,140904.6946,75921.25096,1267498.851,649834.4362
8/24/1979,23202.40467,100331.5953,53041507.14,343117.8546,379570.5103,4559475.033,2337598.875
8/25/1979,14076.17167,52465.73077,14188141.22,267127.3488,187948.8831,3151142.976,1615560.612
8/26/1979,9983.430035,33991.20226,10767842.39,222250.1686,144997.4362,2341352.044,1200388.611
8/27/1979,7953.144228,26245.37595,9583538.794,184512.9461,97028.35958,1566769.413,803267.567
8/28/1979,7806.591907,19272.52377,6472965.79,181340.6245,99208.77215,1601977.714,821318.5235
8/29/1979,24154.32455,79982.71619,38419048.29,469414.2318,278002.6033,4489058.43,2301496.962
8/30/1979,25032.74486,81299.00624,30659371,440943.7627,280183.0159,4524266.731,2319547.918
8/31/1979,17637.21434,39922.9968,12633167.48,328134.2203,166801.562,2693435.058,1380898.177
9/1/1979,6601.109709,22325.10138,10121701.55,148092.3114,90487.12185,1461144.509,749114.6973
9/2/1979,18540.65578,70970.64208,35363074.96,168427.9353,165711.3557,2675830.907,1371872.699
9/3/1979,5642.264343,18646.99557,5945019.991,94955.18041,67431.93971,1355519.604,694961.8276
9/4/1979,3810.360336,12592.77623,4014818.695,64125.57638,45538.45279,915415.8367,469324.8706
9/5/1979,3004.322572,9928.919721,3165530.125,50560.55061,35905.31855,721770.1789,370044.6095
9/6/1979,2637.941771,8718.075852,2779489.866,44394.6298,31526.62116,633749.4254,324917.2181
9/7/1979,1423.523456,3619.127429,1148469.771,39810.40172,23644.96587,475312.0691,243687.9136
9/8/1979,1159.908001,2948.918646,935790.1837,32438.10511,19266.26849,387291.3155,198560.5222
9/9/1979,949.015637,2412.75162,765646.514,26540.26782,15763.31058,316874.7127,162458.6091
9/10/1979,790.8463642,2010.62635,638038.7616,22116.88985,13136.09215,264062.2606,135382.1742
9/11/1979,267.1899016,1498.586839,439120.7948,18819.46263,18238.61502,236985.8257,117331.2176
9/12/1979,557.6137076,1211.73748,379606.2548,18229.6789,12653.54183,215539.1447,108305.7394
9/13/1979,353.8702375,1130.418814,292925.9189,15727.56611,5308.053563,192662.6849,99280.26109
9/14/1979,24136.45231,73897.22044,30451606.27,209954.0715,518272.4521,1925956.64,1669713.482
9/15/1979,52317.39123,160177.2184,66005914.14,455089.636,1123390.558,4174641.15,3619216.791
9/16/1979,29682.20659,99868.25759,27950744.54,633838.7866,785341.7161,4019465.476,3122815.485
9/17/1979,14240.59623,47913.67272,4717197.5,304096.0652,376782.4418,326346.9968,1498229.395
9/18/1979,7034.511389,23668.19978,2330181.898,150216.1286,186121.4472,161207.5527,740089.219
9/19/1979,4460.909661,15009.1023,1477676.325,95259.00839,118028.2348,102229.1797,469324.8706
9/20/1979,3345.682246,11256.82672,1108257.244,71444.25629,88521.17609,76671.8848,351993.6529
9/21/1979,2573.601728,8659.097479,852505.5723,54957.12022,68093.21238,58978.37292,270764.3484
9/22/1979,2058.881382,6927.277983,682004.4578,43965.69618,54474.5699,47182.69834,216611.4787
9/23/1979,1801.521209,6061.368235,596753.9006,38469.98416,47665.24866,41284.86105,189535.0439
9/24/1979,1458.374312,4906.821905,483086.4909,31142.36813,38586.15368,33421.07799,153433.1308
9/25/1979,1201.01414,4040.912157,397835.9337,25646.6561,31776.83244,27523.2407,126356.6959
9/26/1979,1115.227415,3752.275574,369419.0813,23814.7521,29507.0587,25557.29493,117331.2176
9/27/1979,1029.440691,3463.638992,341002.2289,21982.84809,27237.28495,23591.34917,108305.7394
9/28/1979,1029.440691,3463.638992,341002.2289,21982.84809,27237.28495,23591.34917,108305.7394
9/29/1979,1115.227415,3752.275574,369419.0813,23814.7521,29507.0587,25557.29493,117331.2176
9/30/1979,1201.01414,4040.912157,397835.9337,25646.6561,31776.83244,27523.2407,126356.6959
10/1/1979,1544.161037,5195.458488,511503.3434,32974.27213,40855.92743,35387.02375,162458.6091
10/2/1979,1458.374312,4906.821905,483086.4909,31142.36813,38586.15368,33421.07799,153433.1308
10/3/1979,1201.01414,4040.912157,397835.9337,25646.6561,31776.83244,27523.2407,126356.6959
10/4/1979,1458.374312,4906.821905,483086.4909,31142.36813,38586.15368,33421.07799,153433.1308
10/5/1979,5833.497249,19627.28762,1932345.964,124569.4725,154344.6147,133684.312,613732.5231
10/6/1979,12696.43519,42718.21423,4205694.156,271121.7931,335926.5144,290959.9731,1335770.786
10/7/1979,9608.113116,32327.29726,3182687.47,205173.2488,254214.6595,220185.9256,1010853.567
10/8/1979,5833.497249,19627.28762,1932345.964,124569.4725,154344.6147,133684.312,613732.5231
10/9/1979,3946.189316,13277.2828,1307175.211,84267.58434,104409.5923,90433.50515,415172.0009
10/10/1979,3088.322073,10390.91698,1023006.687,65948.54427,81711.85485,70774.04751,324917.2181
10/11/1979,2659.388452,8947.734062,880922.4247,56789.02423,70362.98612,60944.31869,279789.8267
10/12/1979,2402.028279,8081.824314,795671.8674,51293.31221,63553.66488,55046.4814,252713.3919
10/13/1979,2316.241555,7793.187731,767255.015,49461.4082,61283.89114,53080.53563,243687.9136
10/14/1979,2316.241555,7793.187731,767255.015,49461.4082,61283.89114,53080.53563,243687.9136
10/15/1979,2230.454831,7504.551149,738838.1626,47629.50419,59014.11739,51114.58987,234662.4353
10/16/1979,1973.094658,6638.641401,653587.6054,42133.79217,52204.79615,45216.75257,207586.0005
10/17/1979,1973.094658,6638.641401,653587.6054,42133.79217,52204.79615,45216.75257,207586.0005
10/18/1979,1887.307934,6350.004818,625170.753,40301.88816,49935.02241,43250.80681,198560.5222
10/19/1979,938.2922965,2064.243052,270228.1814,58361.78084,9758.239884,514184.1785,189535.0439
10/20/1979,893.611711,1965.945764,257360.1728,55582.64842,9293.561794,489699.2176,180509.5656
10/21/1979,848.9311254,1867.648476,244492.1641,52803.516,8828.883704,465214.2567,171484.0873
10/22/1979,804.2505399,1769.351188,231624.1555,50024.38358,8364.205615,440729.2958,162458.6091
10/23/1979,714.8893688,1572.756611,205888.1382,44466.11874,7434.849435,391759.3741,144407.6525
10/24/1979,670.2087832,1474.459323,193020.1296,41686.98632,6970.171346,367274.4132,135382.1742
10/25/1979,670.2087832,1474.459323,193020.1296,41686.98632,6970.171346,367274.4132,135382.1742
10/26/1979,670.2087832,1474.459323,193020.1296,41686.98632,6970.171346,367274.4132,135382.1742
10/27/1979,714.8893688,1572.756611,205888.1382,44466.11874,7434.849435,391759.3741,144407.6525
10/28/1979,670.2087832,1474.459323,193020.1296,41686.98632,6970.171346,367274.4132,135382.1742
10/29/1979,625.5281977,1376.162035,180152.1209,38907.8539,6505.493256,342789.4523,126356.6959
10/30/1979,580.8476121,1277.864747,167284.1123,36128.72147,6040.815166,318304.4914,117331.2176
10/31/1979,536.1670266,1179.567458,154416.1037,33349.58905,5576.137076,293819.5306,108305.7394
11/1/1979,536.1670266,1179.567458,154416.1037,33349.58905,5576.137076,293819.5306,108305.7394
11/2/1979,625.5281977,1376.162035,180152.1209,38907.8539,6505.493256,342789.4523,126356.6959
11/3/1979,625.5281977,1376.162035,180152.1209,38907.8539,6505.493256,342789.4523,126356.6959
11/4/1979,1117.014639,2457.432205,321700.2159,69478.31053,11616.95224,612124.022,225636.957
11/5/1979,1117.014639,2457.432205,321700.2159,69478.31053,11616.95224,612124.022,225636.957
11/6/1979,938.2922965,2064.243052,270228.1814,58361.78084,9758.239884,514184.1785,189535.0439
11/7/1979,848.9311254,1867.648476,244492.1641,52803.516,8828.883704,465214.2567,171484.0873
11/8/1979,759.5699543,1671.0539,218756.1468,47245.25116,7899.527525,416244.335,153433.1308
11/9/1979,804.2505399,1769.351188,231624.1555,50024.38358,8364.205615,440729.2958,162458.6091
11/10/1979,2680.835133,5897.837292,772080.5183,166747.9453,27880.68538,1469097.653,541528.6968
11/11/1979,4691.461483,10321.21526,1351140.907,291808.9042,48791.19942,2570920.892,947675.2195
11/12/1979,3574.446844,7863.783056,1029440.691,222330.5937,37174.24718,1958796.87,722038.2625
11/13/1979,2323.390449,5111.458987,669136.4492,144514.8859,24163.26066,1273217.966,469324.8706
11/14/1979,1787.223422,3931.891528,514720.3455,111165.2968,18587.12359,979398.4352,361019.1312
11/15/1979,1519.139909,3342.107799,437512.2937,94490.50232,15799.05505,832488.6699,306866.2615
11/16/1979,1340.417566,2948.918646,386040.2591,83373.97263,13940.34269,734548.8264,270764.3484
11/17/1979,1295.736981,2850.621358,373172.2505,80594.84021,13475.6646,710063.8655,261738.8701
11/18/1979,1295.736981,2850.621358,373172.2505,80594.84021,13475.6646,710063.8655,261738.8701
11/19/1979,1251.056395,2752.32407,360304.2419,77815.70779,13010.98651,685578.9047,252713.3919
11/20/1979,929.3561794,1626.373314,311334.3201,61337.50784,12313.96938,631962.202,234662.4353
11/21/1979,670.2087832,1340.417566,254679.3376,55180.52315,10946.74346,623294.1684,225636.957
11/22/1979,2091.051404,3217.002159,476116.3196,63777.06781,17291.38661,677983.2051,243687.9136
11/23/1979,48255.03239,142191.4954,44845010.1,959310.044,569409.3822,6279588.215,2599337.745
11/24/1979,123657.9886,334210.7799,89802436.56,3328739.368,1261645.694,18515277.21,6751057.754
11/25/1979,127051.479,327470.7136,79308754.24,3902806.701,1406513.557,20614549.84,7229408.103
11/26/1979,181447.8579,588242.249,161430062,5232722.096,2461252.395,28300012.68,11823376.55
11/27/1979,166211.7782,584511.4201,138288199.5,4565283.509,2285411.951,25984441.33,11191593.07
11/28/1979,88682.0262,267893.6208,50105344.8,3146364.388,1311754.971,19103586.48,7464070.538
11/29/1979,49541.83326,130610.2877,23194585.57,1889345.368,567479.1809,12025154.07,4548841.053
11/30/1979,20231.36914,58165.18627,9913370.877,1052031.195,313586.2216,6701641.026,2554210.353
12/1/1979,11134.40192,28631.31922,4358323.037,663292.2286,217916.1518,4199260.152,1606535.134
12/2/1979,7238.254859,18095.63715,2436879.136,490994.9546,152003.352,3221023.412,1218439.568
12/3/1979,5254.43686,13136.09215,1768993.743,360804.6644,97207.08192,2408283.561,884496.8715
12/4/1979,3967.635997,9919.089992,1335770.786,272444.3384,73401.26594,1818499.832,667885.3928
12/5/1979,3645.935781,9114.839452,1227465.046,250354.2569,67449.81194,1671053.9,613732.5231
12/6/1979,3860.402591,9651.006478,1299668.872,265080.9779,71417.44794,1769351.188,649834.4362
12/7/1979,5879.965058,9239.945091,1268392.463,359517.8636,93239.44592,2108387.471,848394.9584
12/8/1979,6380.387616,10026.3234,1376340.757,390115.1285,101174.7179,2287824.702,920598.7846
12/9/1979,5504.64814,8650.161362,1187431.242,336569.9148,87287.99193,1973809.547,794242.0887
12/10/1979,4503.803023,7077.404751,971534.6522,275375.3849,71417.44794,1614935.084,649834.4362
12/11/1979,3940.827645,5066.778401,540456.3628,229693.9542,62490.26695,1379289.676,568605.1317
12/12/1979,3109.768754,4664.653131,466465.3131,112469.9699,57530.72195,1249090.45,523477.7403
12/13/1979,3931.891528,3931.891528,255572.9493,87484.5865,54554.99495,1179567.458,496401.3054
12/14/1979,3645.935781,3645.935781,373708.4175,173181.9496,50587.35896,1080108.475,460299.3923
12/15/1979,2573.601728,3860.402591,201598.802,155273.9709,47611.63196,1029440.691,433222.9575
12/16/1979,2010.62635,4021.252699,176935.1188,140341.7192,44635.90496,973143.1532,406146.5226
